20211224_185520_jpg.rf.3a93961dc62bfedb6bded148e103c4df.jpg,117,72,271,231,Kettlebell
20211224_180838_jpg.rf.244351322b6c3b6e7299a0488cc678bc.jpg,82,67,246,364,Assisted Pull Up and Dip Machine
20211224_180838_jpg.rf.244351322b6c3b6e7299a0488cc678bc.jpg,217,258,285,342,Assisted Pull Up and Dip Machine
20211224_180838_jpg.rf.244351322b6c3b6e7299a0488cc678bc.jpg,254,74,286,91,Assisted Pull Up and Dip Machine
20211224_180838_jpg.rf.244351322b6c3b6e7299a0488cc678bc.jpg,165,195,239,215,Assisted Pull Up and Dip Machine
20211224_185950_jpg.rf.36df3da77554d5e97682bdb84541ab10.jpg,128,95,294,225,Exercise Balls
20211226_130626_jpg.rf.39e0072ba4724bfefde260dff3e4eccc.jpg,150,101,344,246,Exercise Balls
20211224_190036_jpg.rf.437d5c1ecc5c34f5fd5beed8e42fc5d1.jpg,137,94,362,264,Exercise Balls
20211224_181104_jpg.rf.41d0fe6c8cf2df36c1ac3ce3ebe0e244.jpg,112,10,278,369,Assisted Pull Up and Dip Machine
20211224_181104_jpg.rf.41d0fe6c8cf2df36c1ac3ce3ebe0e244.jpg,236,238,313,306,Assisted Pull Up and Dip Machine
20211224_181031_jpg.rf.44f96aa19093f0a21f5960e5c19e5424.jpg,107,79,302,377,Assisted Pull Up and Dip Machine
20211224_181031_jpg.rf.44f96aa19093f0a21f5960e5c19e5424.jpg,181,208,263,230,Assisted Pull Up and Dip Machine
20211224_181031_jpg.rf.44f96aa19093f0a21f5960e5c19e5424.jpg,185,271,319,356,Assisted Pull Up and Dip Machine
20211224_181031_jpg.rf.44f96aa19093f0a21f5960e5c19e5424.jpg,139,306,225,394,Assisted Pull Up and Dip Machine
20211224_181031_jpg.rf.44f96aa19093f0a21f5960e5c19e5424.jpg,241,276,289,294,Assisted Pull Up and Dip Machine
20211226_131244_jpg.rf.3fbeba5ff93d80421f532c3e1607d5cb.jpg,150,79,350,318,null
20211226_131244_jpg.rf.3fbeba5ff93d80421f532c3e1607d5cb.jpg,265,79,300,114,null
20211226_131244_jpg.rf.3fbeba5ff93d80421f532c3e1607d5cb.jpg,305,50,325,113,null
20211226_131244_jpg.rf.3fbeba5ff93d80421f532c3e1607d5cb.jpg,210,63,262,124,null
20211224_185936_jpg.rf.3eddefa9b80c35f725aed46533387fb6.jpg,165,113,338,244,Exercise Balls
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,95,78,309,266,Assisted Pull Up and Dip Machine
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,190,191,229,200,Assisted Pull Up and Dip Machine
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,157,198,228,214,Assisted Pull Up and Dip Machine
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,108,260,229,351,Assisted Pull Up and Dip Machine
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,230,292,266,362,Assisted Pull Up and Dip Machine
20211224_180851_jpg.rf.3eda8984d8bccdd8449c86a054904b5f.jpg,232,275,263,293,Assisted Pull Up and Dip Machine
20211224_180306_jpg.rf.4437cd6113fc46ae80c2c1b5e97d162b.jpg,109,82,313,218,null
20211224_180306_jpg.rf.4437cd6113fc46ae80c2c1b5e97d162b.jpg,175,221,254,249,null
20211224_180306_jpg.rf.4437cd6113fc46ae80c2c1b5e97d162b.jpg,267,104,272,107,null
20211226_130648_jpg.rf.4bada82ddd2b7141cf34a55f3f37476b.jpg,128,179,319,324,Exercise Balls
20211224_180431_jpg.rf.45cbb913f923bc4b0378fc3d5b3a646e.jpg,27,39,389,251,null
20211224_180431_jpg.rf.45cbb913f923bc4b0378fc3d5b3a646e.jpg,116,45,140,108,null
20211224_180431_jpg.rf.45cbb913f923bc4b0378fc3d5b3a646e.jpg,155,266,272,328,null
20211226_130659_jpg.rf.4d4a321e5cf2aff193c0c2a560fd4ae2.jpg,172,153,338,278,Exercise Balls
20211226_130637_jpg.rf.38a4dc03ec1e5d458d865c7dfabf684c.jpg,143,132,294,245,Exercise Balls
20211224_181034_jpg.rf.4b7da81c944a1402b8a441dc9a569b2e.jpg,96,77,304,301,Assisted Pull Up and Dip Machine
20211224_181034_jpg.rf.4b7da81c944a1402b8a441dc9a569b2e.jpg,181,196,256,225,Assisted Pull Up and Dip Machine
20211224_181034_jpg.rf.4b7da81c944a1402b8a441dc9a569b2e.jpg,176,265,309,354,Assisted Pull Up and Dip Machine
20211224_181034_jpg.rf.4b7da81c944a1402b8a441dc9a569b2e.jpg,146,287,221,357,Assisted Pull Up and Dip Machine
20211224_185413_jpg.rf.4c17bab17598ef69d2873632d806d5c7.jpg,183,136,304,262,Kettlebell
20211224_185957_jpg.rf.4b20f6ddf1b842c63f3c9912aee14391.jpg,131,76,326,226,Exercise Balls
20211224_180914_jpg.rf.550123a5d72fd55a7dbbccd3a73c7e76.jpg,74,5,320,370,Assisted Pull Up and Dip Machine
20211224_180914_jpg.rf.550123a5d72fd55a7dbbccd3a73c7e76.jpg,183,170,257,191,Assisted Pull Up and Dip Machine
20211224_180717_jpg.rf.5859f3cb0bf05d31612401616473dfce.jpg,116,112,298,323,null
20211224_180717_jpg.rf.5859f3cb0bf05d31612401616473dfce.jpg,97,103,140,145,null
20211224_180717_jpg.rf.5859f3cb0bf05d31612401616473dfce.jpg,204,72,225,119,null
20211224_180717_jpg.rf.5859f3cb0bf05d31612401616473dfce.jpg,272,71,297,144,null
20211224_180316_jpg.rf.50641b654d16a12192d470cd70258b41.jpg,112,75,290,214,null
20211224_180316_jpg.rf.50641b654d16a12192d470cd70258b41.jpg,195,60,218,103,null
20211224_180316_jpg.rf.50641b654d16a12192d470cd70258b41.jpg,271,65,285,101,null
20211224_180316_jpg.rf.50641b654d16a12192d470cd70258b41.jpg,171,204,241,232,null
20211224_185507_jpg.rf.496b0685ab975bbc426d761d816ee327.jpg,161,121,248,211,Kettlebell
20211226_131212_jpg.rf.58ef07a4babef27284f756560485d43b.jpg,129,19,319,325,null
20211226_131212_jpg.rf.58ef07a4babef27284f756560485d43b.jpg,118,201,145,275,null
20211226_131212_jpg.rf.58ef07a4babef27284f756560485d43b.jpg,280,137,327,219,null
20211224_181120_jpg.rf.4ba54248a380eeee8ef2c084eaf1a520.jpg,116,95,335,393,Assisted Pull Up and Dip Machine
20211224_181120_jpg.rf.4ba54248a380eeee8ef2c084eaf1a520.jpg,201,230,283,255,Assisted Pull Up and Dip Machine
20211224_181120_jpg.rf.4ba54248a380eeee8ef2c084eaf1a520.jpg,162,324,211,379,Assisted Pull Up and Dip Machine
20211224_181120_jpg.rf.4ba54248a380eeee8ef2c084eaf1a520.jpg,177,371,228,411,Assisted Pull Up and Dip Machine
20211224_181120_jpg.rf.4ba54248a380eeee8ef2c084eaf1a520.jpg,297,35,302,40,Assisted Pull Up and Dip Machine
20211226_131220_jpg.rf.5ae50bdfc062192061d09bc7860b74ae.jpg,117,60,241,194,null
20211226_131220_jpg.rf.5ae50bdfc062192061d09bc7860b74ae.jpg,235,42,295,108,null
20211226_131220_jpg.rf.5ae50bdfc062192061d09bc7860b74ae.jpg,124,134,328,349,null
20211226_130613_jpg.rf.5bb196cdf289cdc71ad40046b65094c9.jpg,171,118,350,250,Exercise Balls
20211224_185516_jpg.rf.5c1321f393f25b92311575507f056910.jpg,77,108,298,304,Kettlebell
20211224_185426_jpg.rf.646191c5973e27fa9b22614f2f52d617.jpg,159,171,258,281,Kettlebell
20211224_190105_jpg.rf.5a61e6145e8ed0ce0ed8bf26f31f288a.jpg,132,88,320,231,Exercise Balls
20211224_185445_jpg.rf.62968f72cfeea68fbf3fff31ca82c360.jpg,165,127,307,292,Kettlebell
20211224_180900_jpg.rf.58e85c20702f70f443375a0a78fb1553.jpg,70,22,202,315,Assisted Pull Up and Dip Machine
20211224_180900_jpg.rf.58e85c20702f70f443375a0a78fb1553.jpg,102,159,186,173,Assisted Pull Up and Dip Machine
20211224_180900_jpg.rf.58e85c20702f70f443375a0a78fb1553.jpg,174,234,246,314,Assisted Pull Up and Dip Machine
20211224_180900_jpg.rf.58e85c20702f70f443375a0a78fb1553.jpg,150,19,236,51,Assisted Pull Up and Dip Machine
20211224_180900_jpg.rf.58e85c20702f70f443375a0a78fb1553.jpg,29,7,79,24,Assisted Pull Up and Dip Machine
20211224_180333_jpg.rf.5c612a7b6295ceffaa8d59a046d835ae.jpg,124,42,344,326,null
20211224_180333_jpg.rf.5c612a7b6295ceffaa8d59a046d835ae.jpg,314,17,351,119,null
20211224_180333_jpg.rf.5c612a7b6295ceffaa8d59a046d835ae.jpg,246,39,259,69,null
20211224_180726_jpg.rf.57cc646bb5969b0fcae14b17047933f9.jpg,73,51,294,205,null
20211224_180726_jpg.rf.57cc646bb5969b0fcae14b17047933f9.jpg,107,46,119,73,null
20211224_180726_jpg.rf.57cc646bb5969b0fcae14b17047933f9.jpg,144,213,233,255,null
20211224_185435_jpg.rf.3c2258149b8bd38f910efd820849a063.jpg,207,91,337,236,Kettlebell
20211226_130615_jpg.rf.67c917e47d68bc8008a6380322a9397c.jpg,72,149,297,321,Exercise Balls
20211224_185953_jpg.rf.649bd343a898df1208b93d764064fd68.jpg,111,125,330,293,Exercise Balls
20211224_185416_jpg.rf.61e84f6547812e8cce94344b527d9090.jpg,145,151,269,270,Kettlebell
20211224_181028_jpg.rf.5f752ff496aa092f3ee05d8a323845d3.jpg,117,80,347,356,Assisted Pull Up and Dip Machine
20211224_181028_jpg.rf.5f752ff496aa092f3ee05d8a323845d3.jpg,209,209,279,238,Assisted Pull Up and Dip Machine
20211224_181028_jpg.rf.5f752ff496aa092f3ee05d8a323845d3.jpg,213,357,274,390,Assisted Pull Up and Dip Machine
20211224_180337_jpg.rf.5e3fd0f6bdaee1adc83edf4db7bfe6c1.jpg,98,103,278,252,null
20211224_180337_jpg.rf.5e3fd0f6bdaee1adc83edf4db7bfe6c1.jpg,192,78,208,120,null
20211224_180337_jpg.rf.5e3fd0f6bdaee1adc83edf4db7bfe6c1.jpg,274,76,290,124,null
20211224_180337_jpg.rf.5e3fd0f6bdaee1adc83edf4db7bfe6c1.jpg,266,107,284,119,null
20211224_180337_jpg.rf.5e3fd0f6bdaee1adc83edf4db7bfe6c1.jpg,151,232,234,265,null
20211226_130700_jpg.rf.698601de90b2b07e02eefb9f78c1acda.jpg,151,167,324,297,Exercise Balls
20211224_181051_jpg.rf.5362cc51250c5762609b398e0177757d.jpg,117,64,362,390,Assisted Pull Up and Dip Machine
20211224_181051_jpg.rf.5362cc51250c5762609b398e0177757d.jpg,280,281,351,387,Assisted Pull Up and Dip Machine
20211224_181051_jpg.rf.5362cc51250c5762609b398e0177757d.jpg,194,204,278,225,Assisted Pull Up and Dip Machine
20211226_131214_jpg.rf.6d062d94b560cd6b6cdf48a2bf4b8947.jpg,115,20,362,336,null
20211226_131214_jpg.rf.6d062d94b560cd6b6cdf48a2bf4b8947.jpg,257,15,327,115,null
20211226_131214_jpg.rf.6d062d94b560cd6b6cdf48a2bf4b8947.jpg,305,148,336,218,null
20211226_130646_jpg.rf.6f4456fda9665facb7ea233e6c289d91.jpg,110,170,310,321,Exercise Balls
20211224_180834_jpg.rf.6cd09e3a6d17f3a11236bc546636ce71.jpg,81,43,311,333,Assisted Pull Up and Dip Machine
20211224_180834_jpg.rf.6cd09e3a6d17f3a11236bc546636ce71.jpg,180,180,257,206,Assisted Pull Up and Dip Machine
20211224_180834_jpg.rf.6cd09e3a6d17f3a11236bc546636ce71.jpg,143,270,210,353,Assisted Pull Up and Dip Machine
20211224_185514_jpg.rf.6e33ff25464e3cd03cc6399ea326422e.jpg,138,106,258,248,Kettlebell
20211224_181102_jpg.rf.7346b8559d8d9f6d317acf14629fed89.jpg,125,11,330,351,Assisted Pull Up and Dip Machine
20211224_181102_jpg.rf.7346b8559d8d9f6d317acf14629fed89.jpg,237,171,277,185,Assisted Pull Up and Dip Machine
20211224_181102_jpg.rf.7346b8559d8d9f6d317acf14629fed89.jpg,242,244,306,277,Assisted Pull Up and Dip Machine
20211224_180840_jpg.rf.689f358849cb2e498a51703d8e25b33b.jpg,86,74,307,362,Assisted Pull Up and Dip Machine
20211224_180840_jpg.rf.689f358849cb2e498a51703d8e25b33b.jpg,163,197,235,216,Assisted Pull Up and Dip Machine
20211224_180840_jpg.rf.689f358849cb2e498a51703d8e25b33b.jpg,216,239,290,355,Assisted Pull Up and Dip Machine
20211226_131246_jpg.rf.772566188bd992b82cf7604365a4e7e5.jpg,135,40,314,270,null
20211226_131246_jpg.rf.772566188bd992b82cf7604365a4e7e5.jpg,263,29,290,104,null
20211226_130624_jpg.rf.6dedc2ee57ef3e072af2176db3e46665.jpg,90,133,312,299,Exercise Balls
20211224_180819_jpg.rf.6cde6a852c7159fe8f5dfd8ff361812a.jpg,144,18,304,358,Assisted Pull Up and Dip Machine
20211224_180819_jpg.rf.6cde6a852c7159fe8f5dfd8ff361812a.jpg,263,248,341,315,Assisted Pull Up and Dip Machine
20211226_131238_jpg.rf.7324898036ba58bf2b97386472a7cfee.jpg,173,60,357,335,null
20211226_131238_jpg.rf.7324898036ba58bf2b97386472a7cfee.jpg,312,32,338,97,null
20211224_185945_jpg.rf.7970eeabdda4a13f72ad33440c3044e8.jpg,117,86,306,230,Exercise Balls
20211226_130657_jpg.rf.76bd0972819bca3ddd301e3f50ae2dc9.jpg,166,137,299,237,Exercise Balls
20211224_180458_jpg.rf.8675ac80f627148e2b78bfdf0cd43a0a.jpg,32,81,259,191,null
20211224_180458_jpg.rf.8675ac80f627148e2b78bfdf0cd43a0a.jpg,66,47,84,83,null
20211224_180458_jpg.rf.8675ac80f627148e2b78bfdf0cd43a0a.jpg,173,52,193,120,null
20211224_180458_jpg.rf.8675ac80f627148e2b78bfdf0cd43a0a.jpg,91,176,215,232,null
20211224_180458_jpg.rf.8675ac80f627148e2b78bfdf0cd43a0a.jpg,126,236,224,286,null
20211226_131213_jpg.rf.765de983ace3dbf1258526469d589ee4.jpg,100,27,297,314,null
20211226_131213_jpg.rf.765de983ace3dbf1258526469d589ee4.jpg,256,28,299,100,null
20211226_131213_jpg.rf.765de983ace3dbf1258526469d589ee4.jpg,280,143,312,333,null
20211226_131308_jpg.rf.81c7611b6f71673c55420e7410807785.jpg,177,43,296,228,null
20211226_131308_jpg.rf.81c7611b6f71673c55420e7410807785.jpg,292,23,330,117,null
20211226_131308_jpg.rf.81c7611b6f71673c55420e7410807785.jpg,145,131,366,331,null
20211226_131308_jpg.rf.81c7611b6f71673c55420e7410807785.jpg,221,186,255,214,null
20211224_185421_jpg.rf.8c46b841a8d22ae6a32cf7d1674b651e.jpg,192,107,326,266,Kettlebell
20211224_180747_jpg.rf.674a92926ff63fdc415178c06ff316ad.jpg,151,123,313,278,null
20211224_180747_jpg.rf.674a92926ff63fdc415178c06ff316ad.jpg,250,97,368,221,null
20211224_180747_jpg.rf.674a92926ff63fdc415178c06ff316ad.jpg,183,243,267,321,null
20211224_181111_jpg.rf.8fa7b457d96990e5bf8d52904c0a09ec.jpg,125,11,376,342,Assisted Pull Up and Dip Machine
20211224_181111_jpg.rf.8fa7b457d96990e5bf8d52904c0a09ec.jpg,222,351,300,379,Assisted Pull Up and Dip Machine
20211224_181111_jpg.rf.8fa7b457d96990e5bf8d52904c0a09ec.jpg,229,334,280,364,Assisted Pull Up and Dip Machine
20211224_181036_jpg.rf.7cc80377e57a2fcc627141179afaaf32.jpg,108,70,323,298,Assisted Pull Up and Dip Machine
20211224_181036_jpg.rf.7cc80377e57a2fcc627141179afaaf32.jpg,184,200,263,220,Assisted Pull Up and Dip Machine
20211224_181036_jpg.rf.7cc80377e57a2fcc627141179afaaf32.jpg,220,235,313,349,Assisted Pull Up and Dip Machine
20211224_181036_jpg.rf.7cc80377e57a2fcc627141179afaaf32.jpg,155,291,197,368,Assisted Pull Up and Dip Machine
20211224_181114_jpg.rf.4d6b5fcda5a0f039e58df7975a43de68.jpg,118,56,352,344,Assisted Pull Up and Dip Machine
20211224_181114_jpg.rf.4d6b5fcda5a0f039e58df7975a43de68.jpg,217,346,277,381,Assisted Pull Up and Dip Machine
20211224_181114_jpg.rf.4d6b5fcda5a0f039e58df7975a43de68.jpg,187,302,241,328,Assisted Pull Up and Dip Machine
20211224_180425_jpg.rf.8e1fcedf01c1f3c0304be909fc83abf8.jpg,176,27,340,300,null
20211224_180425_jpg.rf.8e1fcedf01c1f3c0304be909fc83abf8.jpg,120,26,328,151,null
20211226_130644_jpg.rf.8fcc617dab141efdecbfebe595890fef.jpg,96,156,293,303,Exercise Balls
20211224_190058_jpg.rf.90591f33d888404ffcab26b8d51b5544.jpg,88,101,384,323,Exercise Balls
20211224_185434_jpg.rf.8d1a57f910eeebb9ea97228b1ea75201.jpg,168,81,296,219,Kettlebell
20211226_130630_jpg.rf.94cbb519b5998b2343e56408786ff6f0.jpg,150,127,316,251,Exercise Balls
20211224_185512_jpg.rf.86bd7d07a8b52a31a69385d659a7c2c7.jpg,166,114,282,248,Kettlebell
20211224_185410_jpg.rf.92800cc97901477c7ad8906bc6c90f7e.jpg,149,127,273,271,Kettlebell
20211226_131231_jpg.rf.8aa9a1ce79d6cc440073428e010843c6.jpg,127,43,298,297,null
20211226_131231_jpg.rf.8aa9a1ce79d6cc440073428e010843c6.jpg,250,128,311,200,null
20211224_180347_jpg.rf.8a45f9650a1f04ea8b08cf1f23ef419e.jpg,109,37,289,195,null
20211224_180347_jpg.rf.8a45f9650a1f04ea8b08cf1f23ef419e.jpg,138,36,152,68,null
20211224_180347_jpg.rf.8a45f9650a1f04ea8b08cf1f23ef419e.jpg,170,202,250,233,null
20211224_180347_jpg.rf.8a45f9650a1f04ea8b08cf1f23ef419e.jpg,275,73,320,111,null
20211224_185453_jpg.rf.84cbbf29ff9dd25fb1c778cd0fb9f44b.jpg,152,130,270,242,Kettlebell
20211224_180310_jpg.rf.9644378fbeedde653f7814b5cb762022.jpg,118,64,316,279,null
20211224_180310_jpg.rf.9644378fbeedde653f7814b5cb762022.jpg,207,79,220,102,null
20211224_180310_jpg.rf.9644378fbeedde653f7814b5cb762022.jpg,181,66,192,106,null
20211224_180310_jpg.rf.9644378fbeedde653f7814b5cb762022.jpg,265,65,275,105,null
20211224_180310_jpg.rf.9644378fbeedde653f7814b5cb762022.jpg,206,65,206,66,null
